sample.id	x_Cl.adj	x_NO3.adj	x_SO4.adj	x_Na.adj	x_K.adj	x_Ca.adj	x_Mg.adj	fe_Ca	fe_Mg	fe_Na	fe_K	w_Cl.f	w_NO3.f	w_SO4.f	w_Na.f	w_K.f	w_Ca.f	w_Mg.f	w_tot.f	w_tot.adj.w_CaSO4	w_CaSO4	w_tot.adj	w_Na.K.adj	w_Ca.adj	w_CO3.h
IRPA-001459	0.473031776	0	0.112068623	0.132630178	0	0	0.282269422	0.074516469	0	0	0	0.000439122	0	0.000281897	7.98E-05	0	0	0.000179641	0.0009805	0.028520498	0.027831367	0.000689132	0	0.000689132	0
IRPA-001460	0.313602797	0	0.171914745	0.211579074	0.159953555	0	0.142949829	0.03408886	0	0	0	0.000312989	0	0.000464915	0.000136933	0.000176056	0	9.78E-05	0.001188702	0.024613332	0.02434729	0.000266042	0	0.000266042	0
IRPA-001461	0.10303444	0	0.391813931	0.073333943	0.050307014	0	0.381510672	0.029635596	0	0	0	0.000125362	0	0.001291735	5.79E-05	6.75E-05	0	0.000318226	0.001860684	0.036422826	0.036079821	0.000343005	2.71051E-20	0.000343005	0
IRPA-001462	0.142859115	0	0.371672572	0.084732366	0	0	0.400735947	0.02007321	0	0	0	0.000184136	0	0.001298083	7.08E-05	0	0	0.000354108	0.001907148	0.061917214	0.061532928	0.000384286	0	0.000384286	0
IRPA-001463	0.170838508	0	0.297314456	0.065862848	0.232363801	0	0.233620386	0.024035527	0	0	0	0.000634921	0	0.002994064	0.00015873	0.000952381	0	0.000595238	0.005335334	0.041648793	0.0413097	0.000339093	0.00E+00	0.000339093	0
IRPA-001464	0.128002485	0	0.329177448	0.077240985	0.222041771	0	0.243537313	0.029137039	0	0	0	0.000364501	0	0.002539929	0.000142631	0.000697306	0	0.000475436	0.004219802	0.031073384	0.030763605	0.000309778	1.0842E-19	0.000309778	0
IRPA-001465	0.256641008	0.034938163	0.20895233	0.14802013	0.141433035	0	0.210015333	0	0	0	0	0.000435215	0.000103623	0.000960144	0.000162774	0.000264507	0	0.00024416	0.002170424	0.005776188	0.005805765	-2.96E-05	Pathway I	Pathway I	Pathway I
IRPA-001466	0.590096678	0	0	0.097999211	0.131710754	0.074254937	0.10593842	0.174805531	0	0	0	0.001377119	0	0	0.000148305	0.000338983	0.000195898	0.000169492	0.002229796	0.005715119	0.005224428	0.000490691	5.42101E-20	0.000490691	0
IRPA-001467	0.069469278	0.036883439	0.387890148	0.057390596	0.071990662	0	0.376375877	0.024497068	0	0	0	0.00028866	0.000268041	0.004367306	0.000154639	0.000329897	0	0.001072165	0.006480708	0.081096612	0.080449847	0.000646765	5.42E-20	0.000646765	0
IRPA-001468	0.215691697	0	0.285158847	0.068480556	0.143808965	0	0.286859935	0.030995885	0	0	0	0.000571429	0	0.002047042	0.000117647	0.000420168	0	0.000521008	0.003677294	0.018675647	0.018464129	0.000211518	0	0.000211518	0
IRPA-001469	0.443861399	0	0.118356021	0.10695033	0.088041388	0	0.242790861	0.174825576	0	0	0	0.001045752	0	0.000755584	0.000163399	0.000228758	0	0.000392157	0.00258565	0.010616965	0.009812919	0.000804046	5.42E-20	0.000804046	0
IRPA-001470	0.082838305	0.018945868	0.379865617	0.045988414	0.129196602	0	0.343165195	0.034799411	0	0	0	0.000315259	0.000126103	0.003917211	0.000113493	0.000542245	0	0.000895334	0.005909645	0.082160973	0.081231983	0.000928991	0	0.000928991	0
IRPA-001471	0.238198302	0	0.226816323	0.128970039	0.249169764	0	0.156845572	0	0	0	0	0.000224366	0	0.0005789	7.88E-05	0.000258834	0	0.000101283	0.001242159	0.030679189	0.030658767	2.04E-05	Pathway I	Pathway I	Pathway I
IRPA-001472	0.189087769	0	0.207274821	0.272154138	0.331483273	0	0	0.032000214	0	0	0	0.000244698	0	0.000726817	0.000228385	0.000473083	0	0	0.001672984	0.019844145	0.019638432	0.000205713	0	0.000205713	0
IRPA-001473	0.117876177	0	0.319227133	0.102249995	0.267212944	0	0.193433752	0.022280902	0	0	0	0.00016	0	0.0011741	0.00009	0.0004	0	0.00018	0.0020041	0.0361459	0.035891892	0.000254008	0	0.000254008	0
IRPA-001474	0.342175599	0	0.188402504	0.219863188	0	0	0.249558709	0.327014206	0	0	0	0.000641711	0	0.000957389	0.00026738	0	0	0.000320856	0.002187336	0.006529242	0.005388154	0.001141087	0	0.001141087	0
IRPA-001475	0.363861314	0	0.177804694	0.197197283	0	0	0.261136709	0	0	0	0	0.000364693	0	0.000482887	0.000128167	0	0	0.000179434	0.001155181	0.047294431	0.047455862	-0.000161431	Pathway I	Pathway I	Pathway I
IRPA-001476	0.048777317	0.02677395	0.421097029	0.038481832	0.050476251	0	0.414393621	0	0	0	0	0.000409845	0.000393451	0.009587272	0.000209673	0.000467732	0	0.002387047	0.01345502	0.10150433	0.10190564	-0.000401311	Pathway I	Pathway I	Pathway I
IRPA-001477	0.462210666	0	0.132141852	0.084800591	0	0	0.32084689	0	0	0	0	0.000499166	0	0.000386684	5.94E-05	0	0	0.000237547	0.001182783	0.030606482	0.030663268	-5.68E-05	Pathway I	Pathway I	Pathway I
IRPA-001478	0.273074781	0	0.249421008	0.183091627	0	0	0.294412584	0.038872418	0	0	0	0.000381426	0	0.000944003	0.000165837	0	0	0.000281924	0.00177319	0.021858651	0.0215771	0.00028155	0	0.00028155	0
IRPA-001479	0.427886029	0	0.135674533	0.173643782	0	0	0.262795656	0.036265071	0	0	0	0.000233415	0	0.000200545	6.14E-05	0	0	9.83E-05	0.000593665	0.037391593	0.036973899	0.000417694	0.00E+00	0.000417694	0
IRPA-001480	0.387489405	0	0.175301246	0.136326802	0	0	0.300882547	0	0	0	0	0.000478932	0	0.000587097	0.000109265	0	0	0.000254951	0.001430245	0.064796862	0.064953753	-0.000156891	Pathway I	Pathway I	Pathway I
IRPA-001481	0.394980141	0	0.177533118	0.104927106	0	0	0.322559635	0	0	0	0	0.000667919	0	0.000813466	0.000115059	0	0	0.000373943	0.001970387	0.032567185	0.032635791	-6.86E-05	Pathway I	Pathway I	Pathway I
IRPA-001482	0.195301313	0.283994984	0.098210754	0.118982982	0.050285112	0	0.253224855	0.041170797	0	0	0	0.000807577	0.002053838	0.001100397	0.000319043	0.000229312	0	0.000717846	0.005228014	0.009906582	0.009715954	0.000190628	1.0842E-19	0.000190628	0
IRPA-001483	0.253837346	0.207338897	0.099164036	0.148749941	0.071065184	0	0.219844595	0	0	0	0	0.000455114	0.000650162	0.000481759	0.000172944	0.000140517	0	0.000270225	0.002170722	0.020513261	0.020525049	-1.18E-05	Pathway I	Pathway I	Pathway I
IRPA-001484	0.252757125	0.226204571	0.09417475	0.186415913	0	0	0.240447641	0.144670059	0	0	0	0.000261364	0.000409091	0.000263869	0.000125	0	0	0.000170455	0.001229778	0.006554313	0.0061806	0.000373713	0	0.000373713	0
IRPA-001485	0.04815356	0.032121698	0.290547546	0.163986372	0.432997669	0	0.032193155	0.139732981	0	0	0	0.000321285	0.000374833	0.005252799	0.000709505	0.003186078	0	0.000147256	0.009991755	0.007772636	0.007031288	0.000741348	8.67E-19	0.000741348	0
IRPA-001486	0.052659022	0.02509082	0.281500106	0.293243482	0.347506571	0	0	0.106471784	0	0	0	0.000238095	0.000198413	0.003448799	0.000859788	0.001732804	0	0	0.006477899	0.004527392	0.004185445	0.000341947	0	0.000341947	0
IRPA-001487	0.111202532	0	0.259198312	0.269478455	0.360120701	0	0	0.165488448	0	0	0	0.000290055	0	0.001831933	0.000455801	0.001035912	0	0	0.003613701	0.003651492	0.003276163	0.00037533	2.17E-19	0.00037533	0
IRPA-001488	0.044078616	0.027529368	0.286254119	0.268758647	0.371400921	0	0.001978328	0.037803593	0	0	0	0.000777512	0.000849282	0.013681768	0.003074163	0.00722488	0	2.39E-05	0.025631529	0.027933065	0.027364257	0.000568808	0	0.000568808	0
IRPA-001489	0.197315789	0.056409876	0.16418289	0.278925361	0.303166084	0	0	0.030781963	0	0	0	0.000954907	0.000477454	0.002152973	0.000875332	0.001618037	0	0	0.006078702	0.020685223	0.020443517	0.000241707	0	0.000241707	0
IRPA-001490	0.272477625	0	0.151681584	0.199833885	0.376006907	0	0	0	0	0	0	0.001214652	0	0.001832168	0.000577664	0.001848525	0	0	0.005473009	0.021579014	0.021585106	-6.09E-06	Pathway I	Pathway I	Pathway I
IRPA-001491	0.109301202	0.055284417	0.249159772	0.353315605	0.156288451	0	0.076650553	0.097411094	0	0	0	0.000853859	0.000755337	0.005274125	0.001789819	0.00134647	0	0.000410509	0.010430118	0.011211918	0.010560494	0.000651424	0	0.000651424	0
IRPA-001492	0.101122245	0.039066841	0.266451032	0.362458391	0.151170224	0	0.079731267	0.09408836	0	0	0	0.000484293	0.000327225	0.003457725	0.001125654	0.000798429	0	0.00026178	0.006455107	0.007393061	0.0069901	0.000402961	0	0.000402961	0
IRPA-001493	0.44745307	0	0.035031287	0.517515643	0	0	0	0.39835906	0	0	0	0.000606061	0	0.000128569	0.000454545	0	0	0	0.001189175	0.002507795	0.001879175	0.000628619	0	0.000628619	0
IRPA-001494	0.112175355	0.072806193	0.230649759	0.327271733	0.195184586	0	0.061912374	0.105058213	0	0	0	0.000406593	0.000461538	0.002265308	0.000769231	0.00078022	0	0.000153846	0.004836736	0.007097329	0.006710011	0.000387319	0	0.000387319	0
IRPA-001495	0.130570498	0.068164747	0.220164975	0.332671464	0.190462899	0	0.057965416	0.170631496	0	0	0	0.000370968	0.00033871	0.001694926	0.000612903	0.000596774	0	0.000112903	0.003727184	0.003821203	0.003403902	0.000417301	0	0.000417301	0
IRPA-001496	0.192297323	0	0.221634892	0.331430632	0.205137829	0	0.049499323	0.511809007	0	0	0	0.000435897	0	0.001361321	0.000487179	0.000512821	0	7.69E-05	0.002874142	0.002228423	0.00105049	0.001177932	0	0.001177932	0
IRPA-001497	0.05550776	0.079344534	0.313450615	0.155099055	0.186541601	0	0.210056434	0	0	0	0	0.000277492	0.000693729	0.004245967	0.000502795	0.001028443	0	0.00071991	0.007468336	0.069336262	0.069521567	-0.000185305	Pathway I	Pathway I	Pathway I
IRPA-001498	0.132259572	0.064819194	0.278503671	0.174821583	0.119927437	0	0.229668543	0.059587615	0	0	0	0.00024619	0.00021102	0.001404706	0.00021102	0.00024619	0	0.000293083	0.002612209	0.028689081	0.028114387	0.000574693	0	0.000574693	0
IRPA-001499	0.536812195	0	0	0.389563416	0	0.073624389	0	0.219251063	0	0	0	0.000237099	0	0	0.000111576	0	3.68E-05	0	0.000385436	0.004189181	0.003834547	0.000354634	0	0.000354634	0
IRPA-001500	0.110550465	0.107105362	0.236008826	0.194158612	0.208838602	0	0.143338133	0.092411174	0	0	0	0.000427553	0.000724466	0.002473258	0.000486936	0.000890736	0	0.000380048	0.005382997	0.017051683	0.016406402	0.00064528	0	0.00064528	0
IRPA-001501	0.479622949	0.047693085	0	0.418051897	0	0.054632069	0	0.350066338	0	0	0	0.000363924	6.33E-05	0	0.000205696	0	4.69E-05	0	0.000679773	0.002563898	0.002107862	0.000456036	2.71E-20	0.000456036	0
IRPA-001502	0.410462846	0.032003371	0.074642231	0.374032423	0	0	0.108859128	0.456075675	0	0	0	0.000334855	4.57E-05	0.000164998	0.000197869	0	0	6.09E-05	0.000804268	0.001174423	0.000758421	0.000416003	0	0.000416003	0
IRPA-001503	0.002076436	0.009497993	0.484461379	0.011740989	0.015690209	0	0.476532994	0.020951553	0	0	0	0.000254237	0.002033898	0.16072788	0.000932203	0.002118644	0	0.04	0.206066864	0.05927212	0.057458015	0.001814104	0	0.001814104	0
IRPA-001504	0.003537775	0.01658698	0.482474488	0.009727783	0	0	0.487672974	0	0	0	0	0.001057628	0.008672551	0.390830593	0.001885828	0	0	0.09994886	0.50239546	0.056130855	0.05765415	-0.001523294	Pathway I	Pathway I	Pathway I
IRPA-001505	0.00145939	0.002920538	0.332446098	0.620023031	0.037052794	0	0.006098149	0.095839891	0.000777776	0	0	0.001066667	0.003733333	0.6584	0.293866667	0.029866667	0	0.003055636	0.989988969	0.029477697	0	0.029477697	5.55112E-17	0.029333333	0
IRPA-001506	0.145025128	0.355377376	0.013834475	0.255593575	0.187861013	0	0.042308433	0.167217305	0	0	0	0.000802752	0.003440367	0.000207497	0.000917431	0.001146789	0	0.00016055	0.006675387	0.002430117	0.001981257	0.00044886	0	0.00044886	0
IRPA-001507	0.179085978	0.345588009	0	0.289978374	0.135999666	0.016694809	0.032653165	0.202237174	0	0	0	0.00066778	0.002253756	0	0.000701169	0.000559265	7.04E-05	8.35E-05	0.004335816	0.001932965	0.001537864	0.000395101	0	0.000395101	0
IRPA-001508	0.144875697	0.391588113	0	0.223413938	0.167194632	0.053716329	0.019211291	0.170650301	0	0	0	0.000789096	0.003730273	0	0.000789096	0.001004304	0.000330748	7.17E-05	0.006715253	0.003951892	0.003405756	0.000546136	2.17E-19	0.000546136	0
IRPA-001509	0.163269492	0.373412056	0	0.251779152	0.138176204	0.047959953	0.025403143	0.073303352	0	0	0	0.000845547	0.003382187	0	0.000845547	0.000789177	0.000280781	9.02E-05	0.006233431	0.001906366	0.001741544	0.000164823	0	0.000164823	0
IRPA-001510	0.190400864	0.408247456	0	0.107660173	0.096394868	0.151008326	0.046288313	0.040421478	0	0	0	0.00075662	0.002837327	0	0.000277427	0.000422446	0.00067837	0.000126103	0.005098295	0.063382159	0.062549856	0.000832303	0	0.000832303	0
IRPA-001511	0.194410703	0.37317565	0	0.192730022	0.104510919	0.080482496	0.05469021	0.069630662	0	0	0	0.000755124	0.002535059	0	0.000485437	0.000447681	0.000353392	0.000145631	0.004722324	0.010061927	0.009753768	0.000308159	1.0842E-19	0.000308159	0
IRPA-001512	0.170860655	0.380269061	0	0.25498601	0.091624844	0.043302415	0.058957015	0.068210303	0	0	0	0.000798969	0.003109966	0	0.000773196	0.000472509	0.000228906	0.000189003	0.005572548	0.007855287	0.007585191	0.000270096	0	0.000270096	0
IRPA-001513	0.181852205	0.363923349	0	0.269919361	0.092753977	0.018604525	0.072946583	0.070024663	0	0	0	0.000729927	0.002554745	0	0.000702555	0.000410584	8.44E-05	0.00020073	0.004682958	0.004587115	0.004396427	0.000190688	0	0.000190688	0
IRPA-001514	0.189127002	0.401654049	0	0.154160088	0.07349676	0.118505702	0.0630564	0.194195988	0	0	0	0.000645756	0.002398524	0	0.000341328	0.000276753	0.000457416	0.000147601	0.004267379	0.006295352	0.005621738	0.000673613	0	0.000673613	0
IRPA-001515	0.173356294	0.42480159	0	0.133667045	0.071859302	0.116843073	0.079472696	0.225370818	0	0	0	0.000572831	0.002454992	0	0.000286416	0.000261866	0.000436462	0.000180033	0.0041926	0.002591361	0.00208753	0.000503831	0	0.000503831	0
IRPA-001516	0.213306669	0.347594262	0	0.230259311	0.087037897	0.079797741	0.04200412	0.035717635	0	0	0	0.004225352	0.012042254	0	0.002957746	0.001901408	0.001786923	0.000570423	0.023484106	0.00184688	0.001596846	0.000250034	8.67E-19	0.000250034	0
IRPA-001517	0.106395628	0.232880538	0.179896837	0.165355349	0.097228808	0	0.218242841	0.068677062	0	0	0	0.00106136	0.004063018	0.004862658	0.001069652	0.001069652	0	0.001492537	0.013618877	0.004175484	0.003802275	0.000373209	0	0.000373209	0
IRPA-001518	0.152011304	0.270973073	0.095700369	0.209597104	0.138648289	0	0.133069861	0.149450916	0.044416391	0	0	0.000950783	0.002964206	0.001621924	0.000850112	0.000956376	0	0.0005706	0.007914	0.000475262	0	0.000475262	0.00E+00	0.000402685	0
IRPA-001519	0.123427383	0.360665627	0.067732238	0.15464989	0.122142128	0	0.171382734	0.06687243	0	0	0	0.0024821	0.012684964	0.00369075	0.002016706	0.002708831	0	0.002362768	0.025946119	0.002675599	0.002126058	0.00054954	0	0.00054954	0
IRPA-001520	0.138110775	0.346220268	0.072067955	0.167879692	0.090855359	0	0.184865951	0.077468363	0	0	0	0.002667364	0.011694561	0.003771449	0.00210251	0.001935146	0	0.002447699	0.02461873	0.002421019	0.0018004	0.000620619	8.67E-19	0.000620619	0
IRPA-001521	0.176540827	0.414390186	0	0.154749779	0.072457183	0.133070124	0.048791902	0.247394987	0	0	0	0.0006393	0.002624495	0	0.000363392	0.000289367	0.00054475	0.000121131	0.004582435	0.00164233	0.001134905	0.000507425	0	0.000507425	0
IRPA-001522	0.127899224	0.454171229	0	0.176472873	0.077315771	0.095407788	0.068733117	0.398463758	0	0	0	0.000344619	0.002140266	0	0.000308343	0.000229746	0.000290611	0.000126965	0.003440551	0.000894395	0.00025705	0.000637345	0	0.000637345	0
IRPA-001523	0.10957824	0.496411114	0	0.120886734	0.061145204	0.159109463	0.052869246	0.065822023	0	0	0	0.000787879	0.006242424	0	0.000563636	0.000484848	0.001293266	0.000260606	0.00963266	0.002803704	0.002576729	0.000226975	0	0.000226975	0
IRPA-001524	0.11272393	0.490784706	0	0.127583449	0.061890644	0.148186043	0.058831229	0.09560553	0	0	0	0.000786436	0.005988456	0	0.000577201	0.00047619	0.001168722	0.000281385	0.00927839	0.0006206	0.000357879	0.000262721	2.1684E-19	0.000262721	0
IRPA-001525	0.107952593	0.492943269	0	0.133179627	0.064132788	0.174642415	0.027149309	0.06193369	0	0	0	0.000814607	0.006505618	0	0.000651685	0.000533708	0.001489777	0.000140449	0.010135845	0.00704393	0.006743648	0.000300283	0	0.000300283	0
IRPA-001526	0.116914514	0.482185974	0	0.141871303	0.060827235	0.170243864	0.02795711	0.039676219	0	0	0	0.000835616	0.006027397	0	0.000657534	0.000479452	0.001375519	0.000136986	0.009512506	0.001062837	0.000951272	0.000111565	0	0.000111565	0
IRPA-001527	0.103505046	0.450111633	0	0.213570618	0.125579347	0.090221691	0.017011666	0.099177307	0	0	0	0.000384615	0.002925244	0	0.000514626	0.000514626	0.000378994	4.33E-05	0.004761443	0.005200637	0.004913373	0.000287264	0	0.000287264	0
IRPA-001528	0.070113024	0.332442901	0.119839824	0.142404374	0.170568554	0	0.164631323	0.153881246	0	0	0	0.000236994	0.001965318	0.001097619	0.000312139	0.000635838	0	0.000381503	0.004629411	0.002295445	0.001966976	0.000328469	1.08E-19	0.000328469	0
IRPA-001529	0.098388969	0.163654145	0.158637924	0.579318962	0	0	0	0.062379692	0	0	0	7.47E-05	0.000217391	0.00032648	0.000285326	0	0	0	0.000903926	0.009184389	0.008991737	0.000192652	0	0.000192652	0
IRPA-001530	0.325713841	0	0.116190772	0.558095386	0	0	0	0.213742394	0	0	0	6.91E-05	0	6.68E-05	7.68E-05	0	0	0	0.000212745	0.004618284	0.004259229	0.000359055	1.36E-20	0.000359055	0
IRPA-001531	0.078641573	0.32058446	0.067182645	0.328908417	0.204682905	0	0	0.084839906	0	0.570645951	0	0.000664207	0.004735547	0.001537515	0.001801405	0.001906519	0	0	0.010645193	0.005467968	0	0.005467968	0.004840662	0.000627306	0.00631777
IRPA-001532	0.119969112	0.303401164	0.051086483	0.354000875	0.171542366	0	0	0.345750995	0	0.311805314	0	0.000718232	0.003176796	0.000828729	0.001374311	0.001132597	0	0	0.007230664	0.003653314	0	0.003653314	0.001857733	0.00179558	0.002424613
IRPA-001533	0.065457705	0.370488696	0.0427024	0.221581988	0.299769212	0	0	0.055056461	0	0.65282405	0	0.000577596	0.00571762	0.001021004	0.001267895	0.002917153	0	0	0.011501267	0.007156842	0	0.007156842	0.006666761	0.000490082	0.008701095
IRPA-001534	0.089216449	0.35514347	0.037093387	0.276877505	0.241669189	0	0	0.100530314	0	0.596083817	0	0.000547091	0.003808864	0.000616343	0.001101002	0.001634349	0	0	0.00770765	0.004646921	0	0.004646921	0.004051353	0.000595568	0.005287607
IRPA-001535	0.385571652	0.14857039	0	0.397573876	0	0.068284083	0	0	0	0	0	0.003298649	0.002223002	0	0.002205637	0	0.0006604	0	0.008387688	0.229398026	0.229778954	-0.000380928	Pathway I	Pathway I	Pathway I
IRPA-001536	0.001567395	0.233906533	0.261830123	0.004318549	0.241939174	0	0.256438225	0	0	0	0	0.000477967	0.124749314	0.216346602	0.000853969	0.081364296	0	0.053610294	0.477402443	0.017740414	0.018533339	-0.000792925	Pathway I	Pathway I	Pathway I
IRPA-001537	0.191509219	0.331627709	0	0.336581996	0.094007219	0.046273856	0	0	0	0	0	0.006954096	0.021060976	0	0.007925508	0.003764617	0.001899518	0	0.041604714	0.478395286	0.478688509	-0.000293223	Pathway I	Pathway I	Pathway I
IRPA-001538	0.212109493	0.289847715	0	0.40247997	0.091648405	0.002944479	0.000969937	0	0	0	0	0.137281244	0.328093538	0	0.168919834	0.065416088	0.00215435	0.000430369	0.702295423	0.006066646	0.00642399	-0.000357344	Pathway I	Pathway I	Pathway I
IRPA-001539	0.041630302	0.023803064	0.37067696	0.320992063	0	0	0.242897611	0.788592053	0	0	0	1.63E-05	1.63E-05	0.000392943	8.14E-05	0	0	6.51E-05	0.000572096	0.001773181	0.00052795	0.001245232	0.00E+00	0.001245232	0
IRPA-001540	0.069546011	0	0.286969326	0.643484663	0	0	0	0.495548111	0	0	0	1.31E-05	0	0.000146538	7.86E-05	0	0	0	0.000238281	0.002553331	0.001928344	0.000624987	0	0.000624987	0
IRPA-001541	0.046681164	0	0.39300174	0.287949547	0	0	0.272367549	0.558911215	0	0	0	1.62E-05	0	0.000370325	6.49E-05	0	0	6.49E-05	0.000516429	0.002519285	0.0016838	0.000835486	0.00E+00	0.000835486	0
IRPA-001542	0.20406466	0.014584821	0.261982186	0.15734485	0.138777962	0	0.223245521	0.14889599	0	0	0	0.000298507	3.73E-05	0.001038414	0.000149254	0.000223881	0	0.000223881	0.00197125	0.011237705	0.010585144	0.000652562	0.00E+00	0.000652562	0
IRPA-001543	0.117939544	0.022478198	0.290694407	0.202083875	0.213885272	0	0.152918705	0.215889939	0	0	0	0.000128571	4.29E-05	0.000858683	0.000142857	0.000257143	0	0.000114286	0.001544398	0.005569888	0.005039003	0.000530885	5.42101E-20	0.000530885	0
IRPA-001544	0.106303724	0.07597694	0.237656366	0.225406225	0.277126318	0	0.077530427	0.474188342	0	0	0	0.000107817	0.000134771	0.000653128	0.000148248	0.000309973	0	5.39E-05	0.001407845	0.0079183	0.005988494	0.001929807	5.42101E-20	0.001929807	0
IRPA-001545	0.048620601	0	0.407300894	0.22493462	0	0	0.319143884	0.580261322	0	0	0	2.81E-05	0	0.000636718	8.42E-05	0	0	0.000126227	0.000875147	0.002000029	0.001144932	0.000855096	0	0.000855096	0
IRPA-001546	0.037121893	0.021225279	0.384682172	0.286229796	0	0	0.27074086	0.541602839	0	0	0	1.36E-05	1.36E-05	0.000380992	6.78E-05	0	0	6.78E-05	0.000543814	0.002454829	0.00167143	0.000783399	0	0.000783399	0
IRPA-001547	0.036026629	0	0.361866137	0.444455563	0	0	0.157651671	0.525263334	0	0	0	1.25E-05	0	0.000338938	9.96E-05	0	0	3.74E-05	0.000488377	0.002475508	0.001743409	0.000732099	1.35525E-20	0.000732099	0
IRPA-001548	0.037543006	0.017172848	0.296856097	0.648428049	0	0	0	0.107066167	0	0	0	8.38E-05	6.70E-05	0.001794419	0.000938023	0	0	0	0.002883197	0.003314458	0.00310676	0.000207698	0	0.000207698	0
IRPA-001549	0.03240757	0.018529759	0.299375114	0.649687557	0	0	0	0.47110069	0	0	0	3.12E-05	3.12E-05	0.000779786	0.000404984	0	0	0	0.001247076	0.00165012	0.001058215	0.000591905	0	0.000591905	0
