sample.id	inst.country.code	legacy.sample.code	month	year	sample.country.code	sample.postcode	sample.city	sample.site	gps	material	height	depth	m_s	V_w	c_Cl	c_NO3	c_SO4	c_Na	c_K	c_Ca	c_Mg
IRPA-008830	BE	N/A	5	2016	BE	N/A	Herkenrode	Abdij noordvleugel	N/A	B	150	2to5	1.023	100	1.139	13.233	104.761	1.137	5.613	48.801	0.907
IRPA-008831	BE	N/A	5	2016	BE	N/A	Herkenrode	Abdij noordvleugel	N/A	B	150	5to10	1.042	100	0.314	3.919	10.856	0.999	3.269	12.849	0.111
IRPA-008832	BE	N/A	5	2016	BE	N/A	Herkenrode	Abdij noordvleugel	N/A	M	150	0to3	1.03	100	0.951	12.053	144.088	1.323	7.424	63.111	0.538
IRPA-008833	BE	N/A	5	2016	BE	N/A	Herkenrode	Abdij noordvleugel	N/A	M	150	3to8	1.04	100	0.438	1.194	33.042	0.762	2.491	18.617	0.39
IRPA-008834	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	20	0to2	1.196	100	2.768	14.134	15.193	52.128	75.17	4.276	0
IRPA-008835	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	20	2to5	0.9	100	0.635	1.73	2.448	8.979	13.371	6.54	0
IRPA-008836	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	20	2to5	1.126	100	0.543	1.315	1.642	6.925	9.098	7.619	0
IRPA-008837	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	70	0to2	1.082	100	4.873	23.412	29.047	60.872	73.677	5.108	0
IRPA-008838	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	70	2to5	1.542	100	1.042	3.822	5.478	12.05	15.254	7.184	0
IRPA-008839	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	70	2to5	0.99	100	1.424	4.74	3.753	11.503	24.29	6.577	0
IRPA-008840	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	110	0to2	1.405	100	2.774	18.297	57.472	66.107	45.746	6.822	0.798
IRPA-008841	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	110	2to5	0.882	100	0.59	2.959	9.979	12.094	7.57	8.364	0.632
IRPA-008842	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	110	5to10	1.66	100	0.534	1.608	5.579	6.552	4.682	9.828	0.618
IRPA-008843	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	110	2to5	1.212	100	0.411	0.842	6.55	4.936	2.682	6.109	0.516
IRPA-008844	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	110	5to10	1.036	100	0.295	0.449	2.027	2.109	1.332	6.126	0.366
IRPA-008845	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	160	0to2	1.408	100	12.094	76.098	215.597	104.425	23.424	27.663	2.251
IRPA-008846	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	160	2to5	1.545	100	1.132	4.047	10.165	6.842	14.407	6.788	0
IRPA-008847	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	160	5to10	1.606	100	0.347	1.078	3.548	1.385	2.338	6.516	0
IRPA-008848	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	160	2to5	1.099	100	1.169	4.443	19.387	6.796	3.681	10.964	0.427
IRPA-008849	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	160	5to10	1.234	100	0.544	2.205	9.873	6.626	14.029	5.431	0
IRPA-008850	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	350	0to0.3	1.601	100	72.795	299.504	188.738	86.141	47.667	60.404	50.388
IRPA-008851	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	350	0to2	1.136	100	19.324	98.15	121.373	32.12	22.111	44.837	15.294
IRPA-008852	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	350	2to5	1.243	100	18.828	82.374	110.709	26.992	17.875	43.111	10.452
IRPA-008853	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	350	5to10	1.589	100	32.628	142.996	174.754	41.069	24.331	72.934	16.825
IRPA-008854	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	350	2to5	0.933	100	6.524	23.106	154.759	17.125	21.848	45.026	3.627
IRPA-008855	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	350	5to10	0.918	100	6.466	24.68	39.67	12.235	15.184	18.689	2.558
IRPA-008856	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	350	10to15	0.96	100	0.88	2.422	8.336	4.6	9.93	9.323	0.583
IRPA-008857	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	320	0to2	0.967	100	3.1	11.308	737.085	6.938	7.629	296.987	6.405
IRPA-008858	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	320	2to5	0.993	100	0.365	0	33.187	1.441	1.199	22.338	0.957
IRPA-008859	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	320	5to10	1.017	100	0.451	0	34.591	1.14	0.74	21.808	0.794
IRPA-008860	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	320	2to5	0.775	100	0.611	1.01	27.419	1.597	4.265	19.829	0.78
IRPA-008861	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	320	5to10	0.5	100	0.703	1.224	16.965	1.328	2.944	16.803	0.943
IRPA-008862	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	320	0to2	0.81	100	3.214	8.106	168.457	10.677	15.713	60.848	4.25
IRPA-008863	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	320	2to5	0.909	100	0.703	1.613	55.255	3.489	5.776	27.992	1.464
IRPA-008864	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	320	5to10	0.797	100	0.629	1.858	75.328	3.328	8.937	34.685	2.023
IRPA-008865	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	320	2to5	0.98	100	3.659	14.665	219.896	34.694	15.825	57.42	6.965
IRPA-008866	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	320	5to10	0.93	100	0.642	0.94	38.495	8.018	7.028	19.768	0.919
IRPA-008867	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	120	0to0.3	0.938	100	10.345	82.915	388.757	79.215	23.564	38.427	66.486
IRPA-008868	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	0.3to2	0.936	100	16.084	144.251	87.945	107.238	56.277	12.62	1.896
IRPA-008869	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	2to5	0.963	100	7.029	43.875	28.98	37.565	28.415	10.76	0.583
IRPA-008870	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	5to10	0.711	100	3.696	17.377	6.479	17.248	17.662	7.377	0.269
IRPA-008871	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	2to5	1.061	100	1.539	5.948	80.548	15.507	37.517	18.622	1.222
IRPA-008872	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	120	5to10	0.984	100	0.801	2.401	18.452	7.057	11.251	12.557	0.812
IRPA-008873	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	0to2	0.723	100	6.282	99.368	461.874	214.603	133.276	13.558	0.496
IRPA-008874	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	2to5	0.77	100	3.404	43.888	197.84	76.555	92.748	13.038	0.318
IRPA-008875	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	5to10	0.964	100	1.266	13.324	23.144	16.299	9.903	11.678	0.248
IRPA-008876	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	120	2to5	0.99	100	2.052	24.823	23.672	23.831	10.529	11.139	0.387
IRPA-008877	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	120	5to10	0.899	100	1.158	10.562	13.925	13.345	8.804	8.948	0
IRPA-008878	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	2to5	0.889	100	6.679	77.669	58.803	55.018	27.887	13.838	1.596
IRPA-008879	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	5to10	0.986	100	3.165	40.184	85.676	40.234	22.693	18.671	4.071
IRPA-008880	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	20	0to2	0.951	100	1.204	7.764	9.739	20.637	31.613	6.176	0.544
IRPA-008881	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	20	2to5	1.011	100	0.389	2.25	2.677	5.182	7.459	9.427	0.429
IRPA-008882	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	20	5to10	0.93	100	0.226	0.687	1.559	2.221	3.254	10.176	0
IRPA-008883	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	20	2to5	0.673	100	0.526	2.685	6.664	10.81	17.599	7.809	0.299
IRPA-008884	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	20	5to10	1.017	100	0.857	5.783	39.557	13.036	19.526	15.221	1.215
IRPA-008885	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	70	0to2	0.738	100	0.304	2.669	11.468	12.929	24.549	7.873	0
IRPA-008886	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	70	2to5	0.721	100	0.151	0.202	1.171	2.957	8.967	3.798	0
IRPA-008887	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	70	5to10	1.238	100	0.114	0.231	2.058	4.205	12.449	8.142	0.339
IRPA-008888	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	70	2to5	1.333	100	0.181	0.093	0.058	1.966	3.727	7.798	0.247
IRPA-008889	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	70	5to10	1.402	100	0.219	0.055	0.044	1.589	1.525	6.354	0
IRPA-008890	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	P	120	0to2	1.563	100	1.219	8.811	8.427	22.152	25.773	4.214	0.221
IRPA-008891	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	120	2to5	1.073	100	0.269	0.512	1.18	1.851	2.224	5.383	0
IRPA-008892	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	B	120	5to10	1.237	100	0.133	0.19	0.387	1.534	1.303	5.262	0
IRPA-008893	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	2to5	0.476	100	0.488	1.943	2.421	6.222	10.152	6.944	0
IRPA-008894	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	M	120	5to10	0.771	100	0.628	3.601	4.152	10.164	15.439	7.074	0
IRPA-008895	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	N/A	N/A	N/A	0.069	100	0.351	0	316.948	1.312	0.625	95.376	22.098
IRPA-008896	BE	N/A	6	2016	BE	N/A	Deerlijk	olv	N/A	N/A	N/A	N/A	0.208	100	1.492	109.468	531.49	201.807	123.941	19.839	1.125
IRPA-008897	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	1.096	100	14.7966895	78.59490337	1560.28	15.441	8.88	629.146	0
IRPA-008898	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	1.032	100	8.817235421	44.8398006	19.75621271	11.362	4.139	23.762	1.698
IRPA-008899	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	0.975	100	3.307139112	13.61774057	14.57104685	4.066	1.512	16.184	0.998
IRPA-008900	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	0.944	100	26.4772185	206.2678428	20.12458357	39.668	15.613	49.611	4.526
IRPA-008901	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	1.025	100	37.576	263.169	68.885	63.546	24.6	65.802	6.029
IRPA-008902	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	0.976	100	1.727468403	2.838377549	187.9519425	1.648	1.359	79.466	0.586
IRPA-008903	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	0.962	100	2.866031794	1.364038479	90.07919348	2.685	2.915	42.594	0.962
IRPA-008904	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	1.034	100	2.010315937	0	101.1022288	2.835	5.398	43.029	0.811
IRPA-008905	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	1.026	100	3.910062063	3.125266581	169.9403844	37.297	16.244	41	1.079
IRPA-008906	BE	N/A	N/A	2016	BE	N/A	Kortrijk	Virgo Jesse Basiliek	N/A	N/A	N/A	N/A	1.089	100	3.749193777	1.632365052	102.3278137	19.773	11.331	31.429	0.621
IRPA-008907	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	S	25	0to1	1.761	100	2.156	7.207	770.733	204.31	93.428	95.605	5.084
IRPA-008908	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	P	70	0to2	1.398	100	0.485	2.463	36.837	7.056	13.58	13.711	1.669
IRPA-008909	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	B	70	0to2	1.191	100	0.381	0	1.874	0.846	1.49	9.822	0.352
IRPA-008910	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	B	70	2to5	1.322	100	0	0	1.732	0.724	1.398	9.447	0
IRPA-008911	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	M	70	0to2	1.723	100	0.347	0.489	8.661	3.367	12.661	10.24	0.443
IRPA-008912	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	M	70	2to5	1.294	100	0.35	0	37.132	2.121	8.607	21.393	0.519
IRPA-008913	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	P	420	0to2	1.529	100	0.309	0	39.273	0.708	1.87	24.459	0.561
IRPA-008914	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	B	420	0to2	1.08	100	0.31	0	2.346	0.577	1.134	11.022	0
IRPA-008915	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	B	420	2to5	2.133	100	0.343	0	2.68	0.879	1.298	9.717	0
IRPA-008916	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	M	420	0to2	1.645	100	0.512	0	13.407	1.22	4.376	14.739	0.457
IRPA-008917	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	M	420	2to5	0.994	100	0.324	0	4.453	0.804	3.013	13.131	0.292
IRPA-008918	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	P	510	0to2	0.835	100	0.313	2.431	859.89	0.552	3.7	524.382	0
IRPA-008919	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	P	510	2to5	1.14	100	0	0	783.603	5.553	4.614	383.698	0
IRPA-008920	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	P	610	0to2	1.421	100	0	2.962	842.037	0.423	2.582	614.994	0
IRPA-008921	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	P	610	2to5	1.263	100	0	3.567	836.112	0	1.242	632.123	0
IRPA-008922	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	M	610	0to2	0.719	100	0	0	845.971	0	0.826	617.646	0
IRPA-008923	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	M	610	2to5	0.813	100	0	0	846.237	0.127	2.329	609.306	0
IRPA-008924	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	P	500	0to2	0.73	100	0	0	860.293	1.13	6.401	546.12	0
IRPA-008925	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	B	500	0to2	0.632	100	0	0	78.848	0.487	0.779	38.323	0
IRPA-008926	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	B	500	2to5	0.959	100	0.198	0	30.948	0.75	1.22	19.143	0
IRPA-008927	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	M	500	0to2	1.252	100	0	0	135.665	2.041	8.309	55.355	0.667
IRPA-008928	BE	N/A	N/A	2016	BE	N/A	Bruxelles	MRAH	N/A	M	500	2to5	0.99	100	0.417	0	29.236	2.159	7.398	16.438	0.749
IRPA-008929	BE	N/A	6	2016	BE	N/A	Riemst 	St Martinuskerk	N/A	P	30	0to0.2	0.95	100	4.47864636	10.25943642	1094.565	165.721	353.818	138.471	0
IRPA-008930	BE	N/A	6	2016	BE	N/A	Riemst 	St Martinuskerk	N/A	P	30	0to1.5	0.66	100	3.61218245	2.494330029	114.618	31.305	51.676	11.823	0.486
IRPA-008931	BE	N/A	6	2016	BE	N/A	Riemst 	St Martinuskerk	N/A	B	30	0to2	0.896	100	8.679187114	0.376061856	4.061350934	1.964	2.431	14.768	0.492
IRPA-008932	BE	N/A	6	2016	BE	N/A	Riemst 	St Martinuskerk	N/A	B	30	2to5	0.873	100	12.02448598	0.141799035	3.72663855	1.482	1.771	15.93	0.347
IRPA-008933	BE	N/A	6	2016	BE	N/A	Riemst 	St Martinuskerk	N/A	M	30	0to2	0.8	100	8.924303037	1.880661431	22.12483627	6.786	21.05	13.626	0.629
IRPA-008934	BE	N/A	6	2016	BE	N/A	Riemst 	St Martinuskerk	N/A	M	30	2to5	0.922	100	3.61441312	1.576584074	10.49398041	5.003	18.71	9.851	0.572
IRPA-008935	BE	N/A	6	2016	BE	N/A	Riemst 	St Martinuskerk	N/A	P	115	0to2	0.734	100	12.38624077	31.04718244	170.9023371	37.925	42.629	34.015	4.017
